16.9 0.23012026 0.71789163 2.5833807 2.5768418 5.1602225 
16.950001 0.26291493 0.59151441 3.3676229 1.7494466 5.1170692 
17 0.28906056 0.4524928 4.0658159 1.0237488 5.0895643 
17.049999 0.30801105 0.30429697 4.6120334 0.46298325 5.075017 
17.1 0.31939703 0.15051644 4.956358 0.11327599 5.069634 
17.15 0.32303014 -0.0052130809 5.068768 0.00013588106 5.0689039 
17.200001 0.3189036 -0.15927272 4.941186 0.126839 5.0680246 
17.25 0.30718994 -0.30811736 4.5876698 0.47468159 5.0623517 
17.299999 0.28823596 -0.44833139 4.0428119 1.0050052 5.0478172 
17.35 0.26255476 -0.57668757 3.3584559 1.6628426 5.0212984 
17.4 0.23081483 -0.69021213 2.5989299 2.381964 4.9808936 
17.450001 0.19382544 -0.78625661 1.8350908 3.0909972 4.9260879 
17.5 0.15251862 -0.86257321 1.1376265 3.7201626 4.857789 
17.549999 0.10792718 -0.91738939 0.57021171 4.2080164 4.7782283 
17.6 0.06115932 -0.94947398 0.18322553 4.5075045 4.6907301 
17.65 0.013370124 -0.95818758 0.0087591195 4.5906177 4.5993767 
17.700001 -0.034268759 -0.94351029 0.057537414 4.4510584 4.5085955 
17.75 -0.080600262 -0.90604275 0.31815138 4.1045675 4.422719 
17.799999 -0.12451236 -0.84698004 0.75868213 3.5868759 4.3455582 
17.85 -0.16496663 -0.76805985 1.330464 2.9495797 4.2800436 
17.9 -0.20102362 -0.67149174 1.9734552 2.2545059 4.2279611 
17.950001 -0.23186448 -0.55987418 2.6225152 1.5672954 4.1898108 
18 -0.25680816 -0.43610674 3.21385 0.95094538 4.1647954 
18.049999 -0.27532431 -0.30330461 3.6909661 0.45996842 4.1509342 
18.1 -0.28704208 -0.16471922 4.0096202 0.13566211 4.1452823 
18.15 -0.29175505 -0.023667198 4.141427 0.0028006812 4.144228 
18.200001 -0.28942302 0.11653312 4.0759463 0.067899846 4.1438465 
18.25 -0.28017041 0.25261971 3.8211837 0.31908363 4.1402674 
18.299999 -0.26428229 0.38144293 3.4025378 0.72749358 4.1300316 
18.35 -0.24219714 0.50002271 2.8602903 1.2501134 4.110404 
18.4 -0.21449699 0.60560882 2.2458084 1.8338103 4.0796185 
18.450001 -0.18189424 0.69574535 1.6167253 2.4203079 4.0370331 
18.5 -0.14521545 0.76833606 1.0314742 2.9517014 3.9831758 
18.549999 -0.10538158 0.82170886 0.54365522 3.3760271 3.9196823 
18.6 -0.06338542 0.85467231 0.19680196 3.652324 3.8491259 
18.65 -0.02026635 0.8665598 0.020124836 3.7546294 3.7747543 
18.700001 0.022916606 0.85725492 0.025732243 3.6744301 3.7001622 
18.75 0.065112509 0.82719594 0.2076689 3.4212656 3.6289344 
18.799999 0.10530584 0.77735686 0.54287469 3.0214183 3.5642929 
18.85 0.14254239 0.70920765 0.99391377 2.5148776 3.5087912 
18.9 0.1759527 0.62465715 1.5130985 1.9509829 3.4640813 
18.950001 0.20477226 0.52598375 2.0474827 1.3832945 3.4307773 
19 0.22835819 0.41576022 2.5441411 0.86428285 3.4084239 
19.049999 0.24620204 0.29677805 2.9551837 0.44038603 3.3955698 
19.1 0.2579388 0.17197451 3.2420537 0.14787616 3.38993 
19.15 0.26335263 0.044365495 3.3787804 0.0098414868 3.3886218 
19.200001 0.26237914 -0.083016425 3.3539901 0.034458634 3.3884487 
19.25 0.25510475 -0.20717943 3.1715868 0.21461657 3.3862033 
19.299999 0.24176329 -0.32522765 2.8501019 0.5288651 3.378967 
19.35 0.22272991 -0.43441626 2.4207892 0.94358748 3.3643768 
19.4 0.19851196 -0.53220791 1.9246103 1.4162263 3.3408365 
19.450001 0.16973735 -0.6163305 1.4083416 1.8993165 3.3076582 
19.5 0.13713971 -0.68483579 0.92011428 2.3450003 3.2651145 
19.549999 0.10154079 -0.73615474 0.50478214 2.709619 3.2144012 
19.6 0.063830309 -0.76914698 0.19957332 2.9579353 3.1575086 
19.65 0.024943423 -0.78313911 0.030484963 3.0665343 3.0970192 
19.700001 -0.014163213 -0.77794808 0.0098290686 3.0260162 3.0358453 
19.75 -0.052536227 -0.75388712 0.13521159 2.8417289 2.9769406 
19.799999 -0.089250058 -0.71175206 0.39005408 2.5329552 2.9230092 
19.85 -0.12343041 -0.65279049 0.74557096 2.130677 2.8762479 
19.9 -0.15427569 -0.57865489 1.1639371 1.6742073 2.8381445 
19.950001 -0.18107589 -0.49134517 1.6022503 1.2071004 2.8093507 
20 -0.20322832 -0.39314398 2.01683 0.77281094 2.7896409 
